,stock,material,descripcion,tipoMaterial,umb,mat,sm,grupo,jerarquia,numerofab,fabricante,extension,creado,modificado
26820,71000800839,91000032758,"COUPLING, SHAFT, RIGID",HERS,ST,,,31163013,,DWG.D.102.1836.000 POS.410,MILROY-U,,2016-04-27,
26821,71000800847,91000032759,"GUIDE, BALL",HERS,ST,,,39122315,,292-0052-016,MILROY-U,,2016-04-27,
26822,71000800854,91000032760,"BALL, CHECK",HERS,ST,,,31121304,,407-0014-232,MILROY-U,,2016-04-27,
26823,71000800862,91000032761,"SEAT, BALL SOCKET",HERS,ST,,,40141607,,224-0089-016,MILROY-U,,2016-04-27,
26824,71000800870,91000032762,GASKET,HERS,ST,,,3118,,225-0102-081,MILROY-U,,2016-04-27,2022-11-01
26825,71000800888,91000032763,"PLATE, CONTOUR",HERS,ST,,,221017,,298-0098-014,MILROY-U,,2016-04-27,
26826,71000800896,91000032764,"DIAPHRAGM, PUMP",HERS,ST,,,314118,,298-0072-099,MILROY-U,,2016-04-27,2022-11-01
26827,71000800904,91000032765,"HEAD, DIAPHRAGM, RECIPROCATING PUMP",HERS,ST,,,40151739,,221-0832-016,MILROY-U,,2016-04-27,
26828,71000800920,91000032766,"GEAR ASSEMBLY, SPEED DECREASER",HERS,ST,,,311717,,NOT AVAILABLE,PLENTY,,2016-04-27,
26829,71000800953,91000032767,SHIM,HERS,ST,,,31162815,,2885-23-105,PLENTY,,2016-04-27,
26830,71000800953,91000032768,SHIM,HERS,ST,,,31162815,,DWG.66211-00-100.POS.12,PLENTY,,2016-04-27,
26831,71000800961,91000032769,"STATOR, PUMP ROTARY",HERS,ST,,,401615,,RR-D72-2200,MONO-PU,,2016-04-27,
26832,71000800979,91000032770,"PIN, STRAIGHT, HEADED",HERS,ST,,,311632,,TS-D70-2900,MONO-PU,,2016-04-27,
26833,71000800987,91000032771,"CONNECTING ROD, ROTARY PUMP",HERS,ST,,,401615,,2600,MONO-PU,,2016-04-27,
26834,71000800995,91000032772,BUSHING,HERS,ST,,,311716,,TS-D70-2700,MONO-PU,,2016-04-27,
26835,71000801076,91000032775,"RING,CARBON",HERS,ST,,,261017,,DWG.11388,LORRAINE,,2016-04-27,
26836,71000801225,91000032776,"PROBE, TEST",HERS,ST,,,261017,,4843B38G02,ROSEMOUN,,2016-04-27,
26837,71000801258,91000032777,PARTS KIT,HERS,KIT,,,261017,,600B060003,FISCHER,,2016-04-27,
26838,71000801258,91000032778,PARTS KIT,HERS,KIT,,,261017,,600B060003,SEVERN-T,,2016-04-27,
26839,71000801266,91000032779,"HOSE SET, NONMETALLIC",HERS,FT,,,401420,,PFA-T8-062-50,HOKE,,2016-04-27,2022-10-03
26840,71000801266,91000032780,"HOSE SET, NONMETALLIC",HERS,FT,,,401420,,PFA-T8-062-50,SWAGELOK,,2016-04-27,2022-10-03
26841,71000801274,91000032781,"CUTTER, TUBE",HERS,ST,,,271117,,MS-GC-8,SWAGELOK,,2016-04-27,
26842,71000801282,91000032782,"CONNECTOR, TUBING, STRAIGHT",HERS,ST,,,40183107,,PFA-820-1-8,SWAGELOK,,2016-04-27,2022-11-01
26843,71000801324,91000032784,"NIPPLE, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,CAT.NO.1503 CROUSE-HINDS,CROUSEHI,,2016-04-27,
26844,71000801332,91000032785,"NIPPLE, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,CAT.NO.1508 CROUSE-HINDS,CROUSEHI,,2016-04-27,
26845,71000801340,91000032786,"NIPPLE, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,CAT.NO.1510 CROUSE-HINDS,CROUSEHI,,2016-04-27,
26846,71000801357,91000032787,"NIPPLE, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,CAT.NO.1515 CROUSE-HINDS,CROUSEHI,,2016-04-27,
26847,71000801365,91000032788,"NIPPLE, ELECTRICAL CONDUIT",HERS,ST,,,39131713,,CAT.NO.1517 CROUSE-HINDS,CROUSEHI,,2016-04-27,
26848,71000801381,91000032790,"BEARING, ROLLER, CYLINDRICAL",HERS,ST,,,31171505,,M6212TV+MA6212,LINKBELT,,2016-04-27,
26849,71000801407,91000032792,"GLAND, PACKING",HERS,ST,,,20143301,,052170-00,WORTH-PU,,2016-04-27,
26850,71000801415,91000032793,"PUMP, ROTARY",HERS,ST,,,40151503,,TYPE & SIZE.5-GRWM,WORTH-PU,,2016-04-27,
26851,71000801423,91000032794,"COLLAR, SHAFT",HERS,ST,,,31163210,,W6-3,ABASCO,,2016-04-27,
26852,71000801431,91000032795,SPROCKET WHEEL,HERS,ST,,,221017,,W6DT-7,ABASCO,,2016-04-27,
26853,71000801449,91000032796,SPROCKET WHEEL,HERS,ST,,,221017,,W6-4,ABASCO,,2016-04-27,
26854,71000801456,91000032797,SPROCKET WHEEL,HERS,ST,,,221017,,W6-6,ABASCO,,2016-04-27,
26855,71000801464,91000032798,"CUP, PISTON FOLLOWER",HERS,ST,,,23153139,,W6-17,ABASCO,,2016-04-27,
26856,71000801472,91000032799,"PLATE, RETAINING, SHAFT",HERS,ST,,,261017,,W6-18,ABASCO,,2016-04-27,
26857,71000801480,91000032800,"SPACER, PLATE",HERS,ST,,,231531,,W6-23,ABASCO,,2016-04-27,
26858,71000801498,91000032801,"BEARING BLANK, SLEEVE",HERS,ST,,,311715,,W6-25,ABASCO,,2016-04-27,
26859,71000801506,91000032802,"ROLLER, BEARING",HERS,KIT,,,31171505,,W6-27,ABASCO,,2016-04-27,
26860,71000801514,91000032803,"ROLLER, LINEAR-ROTARY MOTION",HERS,ST,,,221017,,W6-28,ABASCO,,2016-04-27,
26861,71000801522,91000032804,SHAFT,HERS,ST,,,26111512,,W6-29,ABASCO,,2016-04-27,
26862,71000801530,91000032805,SHAFT,HERS,ST,,,26111512,,W6-34,ABASCO,,2016-04-27,
26863,71000801548,91000032806,SHAFT,HERS,ST,,,26111512,,W6-37,ABASCO,,2016-04-27,
26864,71000801555,91000032807,"BEARING, ROLLER, JOURNAL",HERS,ST,,,31171505,,W6-38,ABASCO,,2016-04-27,
26865,71000801563,91000032808,"PUMP, LUBRICANT TRANSFER",HERS,ST,,,261017,,PVP4830R211,PARKER-H,,2016-04-27,
26866,71000801571,91000032809,"GUN, OIL, BURNER, ASSEMBLY",HERS,ST,,,261017,,C-62211,PEABODY,,2016-04-27,2022-11-05
26867,71000801589,91000032810,"IMPELLER, PUMP, CENTRIFUGAL",HERS,ST,,,40151730,,D02621A01 1179,GOULDS,,2016-04-27,
26868,71000801597,91000032811,"RING, WEARING",HERS,ST,,,31163210,,C01293A04 1618,GOULDS,,2016-04-27,
26869,71000801605,91000032812,"SHAFT, PUMP",HERS,ST,,,40151732,,B-13987,GCB-DWG,,2016-04-27,
26870,71000801605,91000032813,"SHAFT, PUMP",HERS,ST,,,40151732,,RD02618A01 2238,GOULDS,,2016-04-27,
26871,71000801613,91500030174,"NUT, SLEEVE",HERS,ST,,,311617,,COO457A,GOULDS,,2017-11-27,
26872,71000801639,91000032816,"RING, BEARING, THRUST",HERS,ST,,,311632,,0571/093/001,J-CRANE,,2016-04-27,
26873,71000801647,91000032817,SCREW,HERS,ST,,,31161505,,8010/305/001,J-CRANE,,2016-04-27,2022-10-03
26874,71000801654,91000032818,"FACE, MECHANICAL SEAL",HERS,ST,,,261017,,0508-093-001,J-CRANE,,2016-04-27,2022-10-03
26875,71000801654,91000032819,"FACE, MECHANICAL SEAL",HERS,ST,,,261017,,A9-2000-013-0550,J-CRANE,,2016-04-27,2022-10-03
26876,71000801662,91000032820,SCREW,HERS,ST,,,31161505,,8012/305/001,J-CRANE,,2016-04-27,2022-10-03
26877,71000801670,91000032821,ADAPTER,HERS,ST,,,231531,,I/39683/1/001,J-CRANE,,2016-04-27,
26878,71000801688,91000032822,"RING, PUMPING",HERS,ST,,,401615,,DWG.I/39297,J-CRANE,,2016-04-27,
26879,71000801688,91000032823,"RING, PUMPING",HERS,ST,,,401615,,I/36139/1/001,J-CRANE,,2016-04-27,
26880,71000801696,91000032824,GASKET,HERS,ST,,,3118,,I/15795/6/951,J-CRANE,,2016-04-27,2022-11-01
26881,71000801712,91000032825,SCREW,HERS,ST,,,31161505,,8008/305/001,J-CRANE,,2016-04-27,2022-10-03
26882,71000801720,91000032826,GASKET,HERS,ST,,,3118,,DWG.I/39286 POS.12,J-CRANE,,2016-04-27,2022-11-01
26883,71000801720,91000032827,GASKET,HERS,ST,,,3118,,I/15870/9/951,J-CRANE,,2016-04-27,2022-11-01
26884,71000801738,91000032828,SCREW,HERS,SET,,,31161505,,2603/305/001,J-CRANE,,2016-04-27,2022-10-03
26885,71000801738,91000032829,SCREW,HERS,SET,,,31161505,,DWG.I/39286  POS.19,J-CRANE,,2016-04-27,2022-10-03
26886,71000801746,91000032830,ADAPTER,HERS,ST,,,231531,,I/39697/1/001,J-CRANE,,2016-04-27,
26887,71000801753,91000032831,SCREW,HERS,SET,,,31161505,,3503/305/001,J-CRANE,,2016-04-27,2022-10-03
26888,71000801753,91000032832,SCREW,HERS,SET,,,31161505,,DWG: I/39293 POS.18,J-CRANE,,2016-04-27,2022-10-03
26889,71000801761,91000032833,"RETAINER, SEAL",HERS,ST,,,314119,,0889/090/001,J-CRANE,,2016-04-27,2022-11-01
26890,71000801803,91000032834,ADAPTER,HERS,ST,,,231531,,DWG: I/39279  POS.22,J-CRANE,,2016-04-27,
26891,71000801803,91000032835,ADAPTER,HERS,ST,,,231531,,I/39706/1/001,J-CRANE,,2016-04-27,
26892,71000801811,91000032836,"RING, PUMPING",HERS,ST,,,401615,,DWG: I/39279  POS.29,J-CRANE,,2016-04-27,
26893,71000801811,91000032837,"RING, PUMPING",HERS,ST,,,401615,,I/38007/1/001,J-CRANE,,2016-04-27,
26894,71000801829,91000032838,"BELLOWS, PRESSURE",HERS,ST,,,3118,,A/77556/1/463,J-CRANE,,2016-04-27,2022-11-01
26895,71000801829,91000032839,"BELLOWS, PRESSURE",HERS,ST,,,3118,,DWG: I/39300  POS.3,J-CRANE,,2016-04-27,2022-11-01
26896,71000801837,91000032840,GASKET,HERS,ST,,,3118,,A/70039/1/212,J-CRANE,,2016-04-27,2022-11-01
26897,71000801837,91000032841,GASKET,HERS,ST,,,3118,,DWG: I/39300  POS.4,J-CRANE,,2016-04-27,2022-11-01
26898,71000801845,91000032842,ADAPTER,HERS,ST,,,231531,,DWG: I/39300  POS.9,J-CRANE,,2016-04-27,
26899,71000801845,91000032843,ADAPTER,HERS,ST,,,231531,,I/39709/2/001,J-CRANE,,2016-04-27,
26900,71000801852,91000032844,"RETAINER, SEAL",HERS,ST,,,314119,,0635/090/001,J-CRANE,,2016-04-27,2022-11-01
26901,71000801860,91000032845,"RING, BEARING, THRUST",HERS,ST,,,311632,,0635/093/001,J-CRANE,,2016-04-27,
26902,71000801886,91000032846,"RETAINER, SEAL",HERS,ST,,,314119,,0444/090/001,J-CRANE,,2016-04-27,2022-11-01
26903,71000801886,91000032847,"RETAINER, SEAL",HERS,ST,,,314119,,DWG: I/39482  POS.14,J-CRANE,,2016-04-27,2022-11-01
26904,71000801894,91000032848,"RING, BEARING, THRUST",HERS,ST,,,311632,,0444/093/001,J-CRANE,,2016-04-27,
26905,71000801894,91000032849,"RING, BEARING, THRUST",HERS,ST,,,311632,,DWG: I/39482  POS.15,J-CRANE,,2016-04-27,
26906,71000801902,91000032850,ADAPTER,HERS,ST,,,231531,,DWG: I/39482  POS.22,J-CRANE,,2016-04-27,
26907,71000801902,91000032851,ADAPTER,HERS,ST,,,231531,,I/39805/1/001,J-CRANE,,2016-04-27,
26908,71000801910,91000032852,"RING, PUMPING",HERS,ST,,,401615,,DWG: I/39482  POS.27,J-CRANE,,2016-04-27,
26909,71000801910,91000032853,"RING, PUMPING",HERS,ST,,,401615,,I/39800/1/001,J-CRANE,,2016-04-27,
26910,71000801928,91000032854,SCREW,HERS,ST,,,31161505,,2604/305/001,J-CRANE,,2016-04-27,2022-10-03
26911,71000801928,91000032855,SCREW,HERS,ST,,,31161505,,DWG: I/39482  POS.35,J-CRANE,,2016-04-27,2022-10-03
26912,71000801944,91000032856,"RING, BEARING, THRUST",HERS,ST,,,311632,,0603/093/001,J-CRANE,,2016-04-27,
26913,71000801944,91000032857,"RING, BEARING, THRUST",HERS,ST,,,311632,,DWG: I/39486  POS.7,J-CRANE,,2016-04-27,
26914,71000801951,91000032858,"RETAINER, SEAL",HERS,ST,,,314119,,0539/090/001,J-CRANE,,2016-04-27,2022-11-01
26915,71000801951,91000032859,"RETAINER, SEAL",HERS,ST,,,314119,,DWG: I/39486  POS.16,J-CRANE,,2016-04-27,2022-11-01
26916,71000801969,91000032860,"RING, BEARING, THRUST",HERS,ST,,,311632,,0539/093/001,J-CRANE,,2016-04-27,
26917,71000801969,91000032861,"RING, BEARING, THRUST",HERS,ST,,,311632,,DWG: I/39486  POS.17,J-CRANE,,2016-04-27,
26918,71000801985,91000032862,ADAPTER,HERS,ST,,,231531,,DWG: I/39486  POS.25,J-CRANE,,2016-04-27,
26919,71000801985,91000032863,ADAPTER,HERS,ST,,,231531,,I/39895/1/001,J-CRANE,,2016-04-27,
26920,71000801993,91000032864,"RING, PUMPING",HERS,ST,,,401615,,DWG: I/39486  POS.29,J-CRANE,,2016-04-27,
26921,71000801993,91000032865,"RING, PUMPING",HERS,ST,,,401615,,I/39897/1/001,J-CRANE,,2016-04-27,
26922,71000802009,91000032866,SCREW,HERS,SET,,,31161505,,3595/305/001,J-CRANE,,2016-04-27,2022-10-03
26923,71000802009,91000032867,SCREW,HERS,SET,,,31161505,,DWG: I/39488  POS.18,J-CRANE,,2016-04-27,2022-10-03
26924,71000802017,91000032868,ADAPTER,HERS,ST,,,231531,,DWG: I/39479  POS.24,J-CRANE,,2016-04-27,
26925,71000802017,91000032869,ADAPTER,HERS,ST,,,231531,,I/39799/1/001,J-CRANE,,2016-04-27,
26926,71000802025,91000032870,"FACE, MECHANICAL SEAL",HERS,ST,,,261017,,A9-3500-023-0550,J-CRANE,,2016-04-27,2022-10-03
26927,71000802033,91000032871,ADAPTER,HERS,ST,,,231531,,DWG: I/39278  POS.25,J-CRANE,,2016-04-27,
26928,71000802033,91000032872,ADAPTER,HERS,ST,,,231531,,I/38394/1/001,J-CRANE,,2016-04-27,
26929,71000802041,91000032873,"TRANSMITTER, ELECTRONIC TEMPERATURE",HERS,ST,,,41112105,,644HANAJ6,ROSEMOUN,,2016-04-27,
26930,71000802090,91000032874,PULLEY,HERS,ST,,,261216,,RP-12,ABASCO,,2016-04-27,
26931,71000802116,91000032877,"VALVE, NEEDLE",HERS,ST,,,40141602,,PFA-4RPS8,SWAGELOK,,2016-04-27,
26932,71000802124,91000032878,"TEE, TUBE",HERS,ST,,,40183102,,PFA-820-3,SWAGELOK,,2016-04-27,
26933,71000802132,91000032879,"ELBOW, TUBE",HERS,ST,,,40183101,,PFA-820-9,SWAGELOK,,2016-04-27,2022-11-01
26934,71000802140,91000032880,"UNION, TUBE",HERS,ST,,,261216,,PFA-820-6,SWAGELOK,,2016-04-27,
26935,71000802165,91000032881,"IMPELLER, PUMP, CENTRIFUGAL",HERS,ST,,,40151730,,4022997500,WORTH-PU,,2016-04-27,
26936,71000802223,91000032882,BUSHING,HERS,ST,,,311716,,402309350,WORTH-PU,,2016-04-27,
26937,71000802231,91000032883,BUSHING,HERS,ST,,,311716,,4023442820,WORTH-PU,,2016-04-27,
26938,71000802249,91000032884,"BUSHING, SLEEVE",HERS,ST,,,311716,,4023440520,WORTH-PU,,2016-04-27,
26939,71000802256,91000032885,"COLLAR, SHAFT",HERS,ST,,,31163210,,4096501730,WORTH-PU,,2016-04-27,
26940,71000802264,91000032886,"COUPLING, SHAFT, RIGID",HERS,ST,,,31163013,,4095802440,WORTH-PU,,2016-04-27,
26941,71000802280,91000032888,"MUFFLER, EXHAUST",HERS,ST,,,26131612,,J-303 DATA SHEET NO.5,CIB-DWG,,2016-04-27,
26942,71000802314,91000032891,"SLEEVE, ASSEMBLY",HERS,ST,,,401615,,981350-01,J-CRANE,,2016-04-27,
26943,71000802322,91000032892,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,B-8134,GCB-DWG,,2016-04-27,
26944,71000802330,91000032893,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,B-6242,CIB-DWG,,2016-04-27,
26945,71000802330,91000032894,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,F2751-911-0550,J-CRANE,,2016-04-27,
26946,71000802355,91000032895,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,B-11439,GCB-DWG,,2016-04-27,
26947,71000802355,91000032896,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,DWG.C701753-01 POS.16,J-CRANE,,2016-04-27,
26948,71000802447,91000032900,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,B-6532,CIB-DWG,,2016-04-27,
26949,71000802447,91000032901,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,109305-S20,J-CRANE,,2016-04-27,
26950,71000802488,91000032902,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,982959-01,J-CRANE,,2016-04-27,
26951,71000802496,91000032903,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,B-6520,CIB-DWG,,2016-04-27,
26952,71000802496,91000032904,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,980594-02,J-CRANE,,2016-04-27,
26953,71000802561,91000032905,COVER,HERS,ST,,,312615,,60690476,IDP,,2016-04-27,
26954,71000802603,91000032906,"CUP & CONE, TAPERED ROLLER BEARING",HERS,ST,,,411165,,52400+52637,TIMKEN,,2016-04-27,
26955,71000802629,91000032908,"CUP & CONE, TAPERED ROLLER BEARING",HERS,ST,,,411165,,6576+6535,TIMKEN,,2016-04-27,
26956,71000802637,91000032909,"CUP & CONE, TAPERED ROLLER BEARING",HERS,ST,,,411165,,33889+33821,TIMKEN,,2016-04-27,
26957,71000802769,91000032910,"CELL, OXYGEN MONITOR",HERS,ST,,,26111701,,71785SE,AMETEK,,2016-04-27,
26958,71000802785,91000032911,DISPLAY UNIT,HERS,ST,,,411165,,90219VE,AMETEK,,2016-04-27,
26959,71000802793,91000032912,HEATER,HERS,ST,,,401018,,4200TC3,AMETEK,,2016-04-27,
26960,71000802801,91000032913,"TUBING, NONMETALLIC",HERS,FT,,,411165,,PFA-T6-062-50,SWAGELOK,,2016-04-27,
26961,71000802819,91000032914,"CUTTER, TUBE",HERS,ST,,,271117,,MS-GC-6,SWAGELOK,,2016-04-27,
26962,71000802827,91000032915,"ADAPTER, STRAIGHT, PIPE TO TUBE",HERS,ST,,,401717,,PFA-620-1-4,SWAGELOK,,2016-04-27,2022-11-01
26963,71000803577,91000032917,"BUSHING, SLEEVE",HERS,ST,,,311716,,37B,MILROY-U,,2016-04-27,
26964,71000803635,91000032918,PACKING ASSEMBLY,HERS,SET,,,314015,,5,MILROY-U,,2016-04-27,2022-11-01
26965,71000803726,91000032919,PISTON,HERS,ST,,,26101736,,12,MILROY-U,,2016-04-27,
26966,71000803817,91000032920,"BALL, CHECK",HERS,ST,,,31121304,,407-0014-272,MILROY-U,,2016-04-27,
26967,71000819920,91000032930,"TRANSMITTER, ELECTRONIC TEMPERATURE",HERS,ST,,,41112105,,RTD-2-F3105-36-T,OMEGA,,2016-04-27,
26968,71000872044,91000032931,PACKING ASSEMBLY,HERS,ST,,,314015,,A568796-Y22,J-CRANE,,2016-04-27,2022-11-01
26969,71000872044,91000032932,PACKING ASSEMBLY,HERS,ST,,,314015,,DWG.C548261-02 POS.17,J-CRANE,,2016-04-27,2022-11-01
26970,71000872101,91000032933,"GRATING, NONMETALLIC",HERS,ST,,,314119,,I/39657/1/229,J-CRANE,,2016-04-27,2022-11-01
26971,71000872119,91000032934,"BELLOWS, PRESSURE",HERS,ST,,,3118,,817176-54,J-CRANE,,2016-04-27,2022-11-01
26972,71000872127,91000032935,GASKET,HERS,ST,,,3118,,D-3937-083-7772,J-CRANE,,2016-04-27,2022-11-01
26973,71000872135,91000032936,GASKET,HERS,ST,,,3118,,I/15958/5/951,J-CRANE,,2016-04-27,2022-11-01
26974,71000872143,91000032937,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,DWG.I/39295 POS.11,J-CRANE,,2016-04-27,
26975,71000872143,91000032938,"SLEEVE, SHAFT, PUMP",HERS,ST,,,401615,,I/37497/1/229,J-CRANE,,2016-04-27,
26976,71000872150,91000032939,"ADAPTOR, SEAT",HERS,ST,,,271117,,DWG.I/39295 POS.16,J-CRANE,,2016-04-27,2022-11-04
26977,71000872150,91000032940,"ADAPTOR, SEAT",HERS,ST,,,271117,,I/37498/1/001,J-CRANE,,2016-04-27,2022-11-04
26978,71000872184,91000032941,"RING, PUMPING",HERS,ST,,,401615,,I/38022/1/001,J-CRANE,,2016-04-27,
26979,71000872200,91000032942,"RETAINER, SEAL",HERS,ST,,,314119,,0762/090/001,J-CRANE,,2016-04-27,2022-11-01
26980,71000872200,91000032943,"RETAINER, SEAL",HERS,ST,,,314119,,DWG.I/39481 POS.6,J-CRANE,,2016-04-27,2022-11-01
26981,71000872218,91000032944,"RING, BEARING, THRUST",HERS,ST,,,311632,,0762/093/001,J-CRANE,,2016-04-27,
26982,71000872218,91000032945,"RING, BEARING, THRUST",HERS,ST,,,311632,,DWG.I/39481 POS.7,J-CRANE,,2016-04-27,
26983,71000872275,91000032946,"RETAINER, SEAL",HERS,ST,,,314119,,1016/090/001,J-CRANE,,2016-04-27,2022-11-01
26984,71000872283,91000032947,"RING, BEARING, THRUST",HERS,ST,,,311632,,1016/093/001,J-CRANE,,2016-04-27,
26985,71000872283,91000032948,"RING, BEARING, THRUST",HERS,ST,,,311632,,DWG.I/39483 POS.7,J-CRANE,,2016-04-27,
26986,71000872309,91000032949,"RETAINER, SEAL",HERS,ST,,,314119,,0952/090/001,J-CRANE,,2016-04-27,2022-11-01
26987,71000872309,91000032950,"RETAINER, SEAL",HERS,ST,,,314119,,DWG.I/39483 POS.16,J-CRANE,,2016-04-27,2022-11-01
26988,71000872325,91000032951,"RING, BEARING, THRUST",HERS,ST,,,311632,,0952/093/001,J-CRANE,,2016-04-27,
26989,71000872325,91000032952,"RING, BEARING, THRUST",HERS,ST,,,311632,,DWG.I/39483,J-CRANE,,2016-04-27,
26990,71000872333,91000032953,ADAPTER,HERS,ST,,,231531,,DWG.I/39483 POS.24,J-CRANE,,2016-04-27,
26991,71000872333,91000032954,ADAPTER,HERS,ST,,,231531,,I/39740/1/001,J-CRANE,,2016-04-27,
26992,71000872341,91000032955,"RING, PUMPING",HERS,ST,,,401615,,DWG.I/39483 POS.26,J-CRANE,,2016-04-27,
26993,71000872341,91000032956,"RING, PUMPING",HERS,ST,,,401615,,I/39741/1/001,J-CRANE,,2016-04-27,
26994,71000872358,91000032957,"RING, PUMPING",HERS,ST,,,401615,,I/39754/1/001,J-CRANE,,2016-04-27,
26995,71000887802,91000032959,"ADAPTER, STRAIGHT, PIPE TO TUBE",HERS,ST,,,401717,,B-810-1-12,SWAGELOK,,2016-04-27,2022-11-01
26996,71000896472,91000032961,"SPACER, PLATE",HERS,ST,,,231531,,P35-65,IR-TOOL,,2016-04-27,
26997,71000920413,91000032962,"ROD, PISTON",HERS,ST,,,40151803,,551C0549201B28102,UNION-PU,,2016-04-27,
26998,71000923417,91000032963,"BEARING, JOURNAL",HERS,ST,,,311715,,T101890,TERRY,,2016-04-27,
26999,71000923573,91000032964,"ELBOW, TUBE",HERS,ST,,,40183101,,B-500-8-2,SWAGELOK,,2016-04-27,2022-11-01
27000,71000935247,91000032965,"GUIDE, SLIDE VALVE",HERS,ST,,,40141616,,JOB # 45546,TAPCO,,2016-04-27,
27001,71000936732,91000032968,"BUSHING, ELECTRICAL CONDUIT",HERS,ST,,,311716,,RE54,CROUSEHI,,2016-04-27,
27002,71000938035,91000032969,"BOX, CONDUIT OUTLET",HERS,ST,,,391213,,GUAL66,CROUSEHI,,2016-04-27,
27003,71000938035,91000032970,"BOX, CONDUIT OUTLET",HERS,ST,,,391213,,GUAL66,GEDNEY,,2016-04-27,
27004,71000939066,91000032971,"VALVE, SAFETY RELIEF",HERS,ST,,,40141606,,MBYA15082/860001,CONSOLID,,2016-04-27,
27005,71000939298,91000032972,"REGISTER, METER",HERS,ST,,,411119,,DPR-1000,HONEYWEL,,2016-04-27,
27006,71000939306,91000032973,"THERMOMETER, SELF-INDICATING, BIMETALLIC",HERS,ST,,,411122,,50EI60R025-0-200,ASHCROFT,,2016-04-27,
27007,71000939306,91000032974,"THERMOMETER, SELF-INDICATING, BIMETALLIC",HERS,ST,,,411122,,5A0544FJ,WEKSLER,,2016-04-27,
27008,71000942094,91000032975,GASKET,HERS,ST,,,3118,,I/15795/5/951,J-CRANE,,2016-04-27,2022-11-01
27009,71000942326,91000032984,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,750-16-12 LONAS T423 - TT-,FIRESTON,,2016-04-27,2022-10-03
27010,71000942326,91000032985,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,111306,GOODRICH,,2016-04-27,2022-10-03
27011,71000942326,91000032986,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,140657,ICOLLANT,,2016-04-27,2022-10-03
27012,71000942326,91000032987,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,110513,MICHELIN,,2016-04-27,2022-10-03
27013,71000942326,91000032988,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,7.50-16-10 PR,MICHELIN,,2016-04-27,2022-10-03
27014,71000942334,91000032989,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,750-16,BRIDGEST,,2016-04-27,2022-10-03
27015,71000942334,91000032990,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,750-16,FIRESTON,,2016-04-27,2022-10-03
27016,71000942334,91000032991,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,111402,GOODRICH,,2016-04-27,2022-10-03
27017,71000942334,91000032992,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,280156,ICOLLANT,,2016-04-27,2022-10-03
27018,71000942409,91000033004,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,1100.20,FIRESTON,,2016-04-27,2022-10-03
27019,71000942409,91000033005,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,111503,GOODRICH,,2016-04-27,2022-10-03
27020,71000942409,91000033006,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,1100*20,GOODYEAR,,2016-04-27,2022-10-03
27021,71000942409,91000033007,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,280230,ICOLLANT,,2016-04-27,2022-10-03
27022,71000942409,91000033008,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,101172,MICHELIN,,2016-04-27,2022-10-03
27023,71000942409,91000033009,"MOTOR, PNEUMATIC",HERS,ST,,,251725,,721247,MICHELIN,,2016-04-27,2022-10-03
27024,71000942524,91000033019,"RING, THRUST",HERS,ST,,,311632,,0703/093/001,J-CRANE,,2016-04-27,
27025,71000942524,91000033020,"RING, THRUST",HERS,ST,,,311632,,DWG.I/39484 POS.7,J-CRANE,,2016-04-27,
27026,71000942532,91000033021,"RETAINER, SEAL",HERS,ST,,,314119,,0666/090/001,J-CRANE,,2016-04-27,2022-11-01
27027,71000942565,91000033022,"RING, PUMPING",HERS,ST,,,401615,,DWG.I/39484 POS.21,J-CRANE,,2016-04-27,
27028,71000942565,91000033023,"RING, PUMPING",HERS,ST,,,401615,,I/39913/1/001,J-CRANE,,2016-04-27,
27029,71000942573,91000033024,"RETAINER, SEAL",HERS,ST,,,314119,,0984/090/001,J-CRANE,,2016-04-27,2022-11-01
